poi_id,open_hhmm,close_hhmm,open_days,hours_detail,hours_source_type,needs_review
584,08:00,16:00,Setiap hari,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0
585,08:00,16:00,Setiap hari,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0
586,08:00,16:00,Setiap hari,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0
587,10:00,22:00,Setiap hari,Terkonfirmasi: 10:00 - 22:00,wisata_jogja_csv,0
588,08:00,16:00,Setiap hari,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0
589,08:00,16:00,Setiap hari,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0
590,08:00,16:00,Setiap hari,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0
591,10:00,22:00,Setiap hari,Terkonfirmasi: 10:00 - 22:00,wisata_jogja_csv,0
592,10:00,22:00,Setiap hari,Terkonfirmasi: 10:00 - 22:00,wisata_jogja_csv,0
593,10:00,22:00,Setiap hari,Terkonfirmasi: 10:00 - 22:00,wisata_jogja_csv,0
594,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
595,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
596,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
597,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
598,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
599,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
600,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
601,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
602,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
603,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
604,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
605,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
606,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
607,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
608,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
609,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
610,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
611,10:00,22:00,Setiap hari,Terkonfirmasi: 10:00 - 22:00,wisata_jogja_csv,0
612,10:00,22:00,Setiap hari,Terkonfirmasi: 10:00 - 22:00,wisata_jogja_csv,0
613,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
614,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
615,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0
616,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
617,00:00,23:59,Setiap hari,Terkonfirmasi: Buka 24 Jam,wisata_jogja_csv,0
618,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
619,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
620,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
621,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
622,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
623,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
624,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
625,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
626,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
627,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
628,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
629,07:00,18:00,Setiap hari,Terkonfirmasi: 07:00 - 18:00,wisata_jogja_csv,0
630,15:00,23:00,Setiap hari,Terkonfirmasi: 15:00 - 23:00,wisata_jogja_csv,0
631,15:00,23:00,Setiap hari,Terkonfirmasi: 15:00 - 23:00,wisata_jogja_csv,0
